Date,MSFT,LMT
2022-04-26,261.385021275886,401.188128726193
2022-04-27,273.95997974153,400.18985747401
2022-04-28,280.160401569591,397.249004325689
2022-04-29,268.446344106594,388.624300444221
2022-05-02,275.169110363227,387.446160497951
2022-05-03,272.567061265336,391.007560640872
2022-05-04,280.498958143666,400.873358511541
2022-05-05,268.281902342043,398.544058923115
2022-05-06,265.747564558967,404.191935917444
2022-05-09,255.929423910791,394.667888565541
2022-05-10,260.688562037788,394.928698171967
2022-05-11,252.031186786441,396.079857814124
2022-05-12,247.001203400183,390.845678816194
2022-05-13,252.582550349934,391.367298029046
2022-05-16,252.95012605893,393.507735488681
2022-05-17,258.096185984871,396.61047046168
2022-05-18,246.372455476901,390.611849513881
2022-05-19,245.460970479466,382.778567886395
2022-05-20,244.89856484275,381.456532984856
2022-05-23,252.743153810037,389.442703002316
2022-05-24,251.744398972422,398.211301839054
2022-05-25,254.556427155998,402.492176758323
2022-05-26,257.8338944872,402.896881320018
2022-05-27,264.951234786321,405.208194039036
2022-05-31,263.622793885804,398.32821649021
2022-06-01,264.156109575792,397.595113730998
2022-06-02,266.250585740111,399.233281625041
2022-06-03,261.82891383766,400.663284538073
2022-06-06,260.597439426232,401.314931435151
2022-06-07,264.233682767063,412.981221023115
2022-06-08,262.207083145107,401.314931435151
2022-06-09,256.757566458314,391.639785143814
2022-06-10,245.315520745832,389.349970352693
2022-06-13,234.911016466601,383.684262608654
2022-06-14,237.073369173282,376.66095716237
2022-06-15,244.12283293004,374.787472333272
2022-06-16,237.538808320908,366.361315928
2022-06-17,240.137510228489,365.655365122833
2022-06-21,246.042769413999,379.186088888547
2022-06-22,245.451273830557,376.009310265293
2022-06-23,251.007453655347,371.637845664062
2022-06-24,259.579291290799,379.258494099334
2022-06-27,256.854532947403,379.448557777648
2022-06-28,248.699651215033,380.769952874501
2022-06-29,252.36498450259,379.122734329109
2022-06-30,249.039033926844,389.141805371682
2022-07-01,251.705612376786,392.363837251678
2022-07-05,254.876416569991,375.828297238327
2022-07-06,258.134490603376,385.458190272922
2022-07-07,260.258056714421,382.10944927405
2022-07-08,259.540504695164,380.444129425962
2022-07-11,256.486060288866,379.285646053379
2022-07-12,245.974892871636,374.68791516844
2022-07-13,245.053711225293,369.266575010806
2022-07-14,246.372455476901,362.30662412396
2022-07-15,248.932370788846,360.559848413738
2022-07-18,246.537298508352,350.51362541712
2022-07-19,251.657129132242,353.319327335094
2022-07-20,254.314010933276,357.699842587674
2022-07-21,256.806049702859,357.681741284977
2022-07-22,252.461950991679,357.265411322955
2022-07-25,250.97836370862,361.845040905197
2022-07-26,244.258586014764,359.138896152054
2022-07-27,260.587742777323,360.70465883531
2022-07-28,268.025072490437,367.528849951932
2022-07-29,272.223721467983,374.525003444171
2022-08-01,269.576536315858,379.475709731693
2022-08-02,266.483305313924,388.073828512582
2022-08-03,273.90124172922,388.544462382694
2022-08-04,275.045446300468,387.485536174942
2022-08-05,274.327894281211,385.928824143034
2022-08-08,271.81646221381,383.620908049216
2022-08-09,273.736398697769,387.865663531571
2022-08-10,280.388299849262,389.168957325727
2022-08-11,278.313216982761,388.13718307202
2022-08-12,283.054878299205,393.015484148756
2022-08-15,284.567555528991,396.427579707067
2022-08-16,283.830610211916,398.373469746952
2022-08-17,283.083968245932,399.667712889759
2022-08-18,281.966480385563,397.640366987739
2022-08-19,278.060131517141,398.255811279424
2022-08-22,269.897611493573,391.28680974123
2022-08-23,268.624647061326,392.001811197746
2022-08-24,267.993023488074,392.535799627296
2022-08-25,270.96651292523,396.99777074201
2022-08-26,260.510713466469,390.200731579433
2022-08-29,257.73156974416,388.888387133929
2022-08-30,255.53546316639,384.752239467754
2022-08-31,254.077870305039,382.761096171127
2022-09-01,253.038120730608,385.038839477471
2022-09-02,248.820818718431,381.35800629442
2022-09-06,246.090261424833,380.638239409616
2022-09-07,250.793427724127,382.788429090804
2022-09-08,251.211271011047,382.34199140276
2022-09-09,256.983338741999,384.05485436913
2022-09-12,259.111424319572,381.421783106998
2022-09-13,244.865883421298,372.939467034176
