Date,MSFT_rolling_beta,LMT_rolling_beta
2024-05-21,1.1435000494569327,0.15838617034825433
2024-05-22,1.140964474725445,0.15736459499367206
2024-05-23,1.135148835469885,0.1577233620437381
2024-05-24,1.1365671150816392,0.15808175009171732
2024-05-28,1.1244037574724628,0.16884810706038578
2024-05-29,1.1154919529088976,0.16664819785437035
2024-05-30,1.127130867163971,0.15852530245291102
2024-05-31,1.123388705100689,0.16594611702119652
2024-06-03,1.1227040983146788,0.15872212783804884
2024-06-04,1.1330308981098918,0.1496200509777801
2024-06-05,1.138160393862066,0.1416895626661041
2024-06-06,1.141343040214099,0.13883495816287017
2024-06-07,1.132804371312162,0.1403148083430177
2024-06-10,1.1341109697261742,0.13786091308049592
2024-06-11,1.1350117869150844,0.13682337713441237
2024-06-12,1.1374165111292538,0.13566029775948704
2024-06-13,1.1381199546671226,0.14401448336163972
2024-06-14,1.138168445175007,0.14409832078045712
2024-06-17,1.1255105516412625,0.13953083159489527
2024-06-18,1.1203840858338232,0.1425548065494216
2024-06-20,1.1169745396601867,0.13831083948475725
2024-06-21,1.1120542471134003,0.14587528945694456
2024-06-24,1.1100066091646232,0.14490036645724103
2024-06-25,1.1073288342836325,0.13841906475596819
2024-06-26,1.1015236916774676,0.13265141567941585
2024-06-27,1.0978759067195347,0.13349869634146744
2024-06-28,1.1009840289525654,0.1331825241819165
2024-07-01,1.1052703463773264,0.1284796518652301
2024-07-02,1.1022296493829296,0.1237408028581779
2024-07-03,1.102015192817982,0.12347584584458109
2024-07-05,1.1055264011829031,0.12094001690159187
2024-07-08,1.119920253519865,0.11989424259072344
2024-07-09,1.1190954425367805,0.11910863069953784
2024-07-10,1.125508185777693,0.11866028121323
2024-07-11,1.1384745861623768,0.11299515106767938
2024-07-12,1.1322322821246984,0.12049354414380277
2024-07-15,1.1279147169288033,0.11525473894690155
2024-07-16,1.1195848502338965,0.11927917526078392
2024-07-17,1.117395369188406,0.09566345466688467
2024-07-18,1.0989445785404357,0.11157168585469042
2024-07-19,1.1011488474618467,0.11387856852317518
2024-07-22,1.0927918250122912,0.11897770965653522
2024-07-23,1.091588912793978,0.11319223310418979
2024-07-24,1.1087485379149855,0.06137533668011314
2024-07-25,1.1121300483316126,0.05942575226125642
2024-07-26,1.1137378743298365,0.06302984350370276
2024-07-29,1.1063438685331883,0.05752451620478274
2024-07-30,1.1002164791800353,0.05098702862438374
2024-07-31,1.0735703522141875,0.05819254369717179
2024-08-01,1.0591002933224023,0.04652276960686504
2024-08-02,1.0460984594189915,0.04026893357301328
2024-08-05,1.0488410308740024,0.05124761213661587
2024-08-06,1.0516802248247372,0.044396150598729166
2024-08-07,1.0494143108348295,0.034193298959182224
2024-08-08,1.0263092937670288,0.03921864491667445
2024-08-09,1.0249970125416046,0.04236860237494185
2024-08-12,1.0248521053922506,0.041456836069591455
2024-08-13,1.02423472151932,0.04499615564272236
2024-08-14,1.023710072475616,0.04845564953444899
2024-08-15,1.0205130092156538,0.03031758709619325
2024-08-16,1.022622956285847,0.03160083217283049
2024-08-19,1.0195872281882417,0.030754394676269024
2024-08-20,1.0170726786762831,0.03171834386836689
2024-08-21,1.0119085774803458,0.029291811881333302
2024-08-22,1.019711305358541,0.02663427429117719
2024-08-23,1.0106350203312298,0.021742715893319945
2024-08-26,1.005197004340487,0.015992150160423966
2024-08-27,1.0043124484953065,0.017391170682552474
2024-08-28,1.0063856710218801,0.014457387370213277
2024-08-29,1.0070760303727937,0.02299712130630493
2024-08-30,1.0075007681841277,0.021920117654874543
2024-09-03,1.0018455735989382,0.016982334457275143
2024-09-04,1.0017750377616037,0.01512363392334826
2024-09-05,1.0084786036711197,0.014990555185976442
2024-09-06,1.0087894350904496,-0.0019017235963155773
2024-09-09,1.0067070419626032,0.008483353702762486
2024-09-10,1.0095029737464478,0.007021589734004416
2024-09-11,1.0139731833239933,0.0035923531053805957
2024-09-12,1.0096197780081104,0.0009409595815089598
2024-09-13,1.01029642269591,0.001635110867165979
2024-09-16,1.010648016869296,-0.0025791735435062905
2024-09-17,1.000941259977218,-0.006791031424333603
2024-09-18,1.0021866881675183,-0.00518840585298812
2024-09-19,1.0025366301210752,-0.009134775836825013
2024-09-20,0.9948888626306384,-0.009781438041849848
2024-09-23,1.0072192302110967,-0.033056349649150836
2024-09-24,1.0050284719185494,-0.035636339870340074
2024-09-25,1.0033506720040646,-0.03446252529043109
2024-09-26,0.9996143657187515,-0.045973992787463086
2024-09-27,1.000408504117091,-0.04673764344509851
2024-09-30,1.0019400944343144,-0.0477249522676252
2024-10-01,1.0119729912732927,-0.07057008956510506
2024-10-02,1.0153239063312782,-0.07086453310396691
2024-10-03,1.0046667618963183,-0.0832502266124322
2024-10-04,0.9944404632578397,-0.08151423176738094
2024-10-07,0.9986900084974871,-0.08202669804804179
2024-10-08,0.9922282286974456,-0.08564259592770028
2024-10-09,0.9915860596336245,-0.11302594366720556
2024-10-10,0.9949711778030598,-0.10927259203362674
2024-10-11,0.9913344094880695,-0.10559535183071567
2024-10-14,0.9935596352873426,-0.10639340002118677
2024-10-15,0.9887070857497521,-0.09496273920744111
2024-10-16,0.9835960061003253,-0.09086541287617486
2024-10-17,0.9833999350461474,-0.09024701317913615
2024-10-18,0.9913814075640582,-0.08201971360458103
2024-10-21,0.9983024131935209,-0.07976850158913448
2024-10-22,0.9945717702442238,-0.08306945617385864
2024-10-23,0.9948783663350227,-0.07436226605894498
2024-10-24,0.9960004750403477,-0.07101969921988603
2024-10-25,1.0432922772353488,-0.056798643821585296
2024-10-28,1.0220672298014337,-0.06339821117653922
2024-10-29,1.0268030382856252,-0.06655280242110172
2024-10-30,1.0183168409716528,-0.06913751619916032
2024-10-31,1.0690828002451271,-0.07278984426211163
2024-11-01,1.063169880614367,-0.07054793864716057
2024-11-04,1.0794337725523557,-0.08427943234108941
2024-11-05,1.0738173374234248,-0.07264347262689841
2024-11-06,1.0582637701381463,-0.055542346112697066
2024-11-07,1.0590852532631008,-0.05531143933634386
2024-11-08,1.0577559108172998,-0.05229337808835419
2024-11-11,1.0579723409310515,-0.05513865259947354
2024-11-12,1.0448530586232534,-0.056489199279699635
2024-11-13,1.0431727586792696,-0.05433379858134475
2024-11-14,1.0532720414701415,-0.03436613424994563
2024-11-15,1.0650113520793654,-0.026145236982593155
2024-11-18,1.0670626315547642,-0.027674517024007233
2024-11-19,1.0688627730603535,-0.026551285126208923
2024-11-20,1.0639166729613976,-0.025576886199638615
2024-11-21,1.0583482822830947,-0.01897910786471116
2024-11-22,1.0577490613557985,-0.020043570217666486
2024-11-25,1.0578563159358116,-0.027307110897948482
2024-11-26,1.0626095776566191,-0.030715726349694005
2024-11-27,1.0650701616223235,-0.032743242085724704
2024-11-29,1.0634379509895557,-0.031529152732402546
2024-12-02,1.0651146384907317,-0.03431535523087904
2024-12-03,1.073684599468867,-0.03541748791630902
2024-12-04,1.07328062584653,-0.03459894491161813
2024-12-05,1.0719542941838254,-0.03645527143147865
2024-12-06,1.0700939503014395,-0.035905676244563485
2024-12-09,1.0642280377370072,-0.02999389678330299
2024-12-10,1.063855616632727,-0.0316820406973937
2024-12-11,1.0674351622960832,-0.040908042696541955
2024-12-12,1.0631761572409268,-0.03393412058659658
2024-12-13,1.07803401481861,-0.0331288947274744
2024-12-16,1.0861570841955634,-0.031052458608283273
2024-12-17,1.0832465144232966,-0.03080412220280399
2024-12-18,1.0890665053843989,-0.0007203412172791901
2024-12-19,1.0913131384088384,-0.00048255367767116884
2024-12-20,1.0934526965178495,-0.0009287308974097406
2024-12-23,1.092770966532613,-0.00966068171666364
2024-12-24,1.0911601754648226,-0.007868994373238005
2024-12-26,1.092405375516824,-0.008916440949289235
2024-12-27,1.095707054066606,-0.006835016413910211
2024-12-30,1.0966260695464867,0.0014143769460024374
2024-12-31,1.0994207903004551,0.0010812042152938183
2025-01-02,1.097487511159254,0.004808080985583362
2025-01-03,1.1019067926757977,0.007773228063841729
2025-01-06,1.1024172856066006,-0.0018087056242950036
2025-01-07,1.1021701909246793,0.0016476305429229455
2025-01-08,1.100039440566291,-0.0017554212199675419
2025-01-10,1.0971678604058603,-0.0007715310205913241
2025-01-13,1.093700976107673,0.000711406904844986
2025-01-14,1.094206694017218,0.0001977454626834806
2025-01-15,1.0998832888089842,-0.00021302797837351457
2025-01-16,1.1032458440052635,-0.004700746568441652
2025-01-17,1.1052412412556722,-0.0027027404198923647
2025-01-21,1.0987540011157857,0.010184070619862035
2025-01-22,1.1081888419047785,0.00936898299372046
2025-01-23,1.1088815462100212,0.00805646604870746
2025-01-24,1.1090882253393282,0.01154263468333214
2025-01-27,1.1134387564515278,-0.0006569147941360349
2025-01-28,1.1221611564373781,-0.043157605061421835
2025-01-29,1.1236559981774128,-0.041306242968575387
2025-01-30,1.1025293625683734,-0.03619501893989959
2025-01-31,1.1002362683092899,-0.037496507876433105
2025-02-03,1.0931252111061458,-0.03544637101848687
2025-02-04,1.0896247015548928,-0.03753228541990638
2025-02-05,1.0851145190149023,-0.03449098378613114
2025-02-06,1.0832255448715915,-0.037847473626374466
2025-02-07,1.0855197031847428,-0.03330017381195433
2025-02-10,1.0801047948439457,-0.03335030180864862
2025-02-11,1.0801893166962588,-0.03300431063865007
2025-02-12,1.0775631351967252,-0.028994405275605626
2025-02-13,1.073054581099482,-0.03838255359199194
2025-02-14,1.069697221183991,-0.04181603481881373
2025-02-18,1.0709382358589112,-0.02882976685779022
2025-02-19,1.0757698757589345,-0.032718811699444454
2025-02-20,1.0710005735220154,-0.03490998032799518
2025-02-21,1.0713010883248408,-0.045053070969164916
2025-02-24,1.0725689876519027,-0.04413410372101827
2025-02-25,1.0728695496741099,-0.05477951855261401
2025-02-26,1.072727293781113,-0.054400741974791375
2025-02-27,1.0719061272670019,-0.06480285317926378
2025-02-28,1.067793045943287,-0.057090159191536184
2025-03-03,1.068723436211702,-0.06637675994141184
2025-03-04,1.0560695211682478,-0.059945160716237636
2025-03-05,1.0693676058704795,-0.042660494075688865
2025-03-06,1.0585228689276045,-0.04233668791522984
2025-03-07,1.045068099680594,-0.037018892552087145
2025-03-10,1.0508101905738376,-0.052634722709664544
2025-03-11,1.044611716268237,-0.04113888861351759
2025-03-12,1.0452577295901082,-0.04304367269395489
2025-03-13,1.0418959124427516,-0.052362035843965746
2025-03-14,1.037221508347268,-0.05590985215785225
2025-03-17,1.0350391190070163,-0.05498424471711564
2025-03-18,1.0420479749375064,-0.055943807987117435
2025-03-19,1.0374191010779767,-0.054511928432257065
2025-03-20,1.0380618673012398,-0.05184783792718655
2025-03-21,1.0371860495851437,-0.05565419517524187
2025-03-24,1.0240335067338495,-0.06838554018269008
2025-03-25,1.0231159165750299,-0.06886932341553771
2025-03-26,1.0233770379813378,-0.07172005144890545
2025-03-27,1.0205601769434265,-0.07015610724715714
2025-03-28,1.0289991518463757,-0.06695696408147941
2025-03-31,1.0304893871707226,-0.07486832232730621
2025-04-01,1.0332074685799306,-0.07386793853113381
2025-04-02,1.0318217447180105,-0.07085597588696722
2025-04-03,0.9685342754829395,-0.07159254029355272
2025-04-04,0.921093604613825,0.04591759742726811
2025-04-07,0.9237245475137243,0.05241830905018002
2025-04-08,0.9163131574346093,0.0335148449965472
2025-04-09,0.9510742758060272,0.13646658060408098
2025-04-10,0.9411585175124332,0.12968322096062712
2025-04-11,0.9428961300640204,0.14224536003743754
2025-04-14,0.940250035813752,0.14213968227514728
2025-04-15,0.9406436821183184,0.14163297230567254
2025-04-16,0.9471878156705469,0.1332361361735131
2025-04-17,0.946830252246403,0.13187044909445367
2025-04-21,0.9470564454604088,0.13847680836715964
2025-04-22,0.9444139901204283,0.14133932026383889
2025-04-23,0.9453778811088315,0.14536598013440225
2025-04-24,0.9537426269064815,0.1487893368011393
2025-04-25,0.9532061515033972,0.15366214378153079
2025-04-28,0.9532141799853701,0.15359732008698174
2025-04-29,0.9510299500823263,0.1549072722817636
2025-04-30,0.94885842220621,0.15726047144467595
2025-05-01,0.9598015338609854,0.15611627424135752
2025-05-02,0.9559479888355291,0.14977638346013716
2025-05-05,0.955822579016672,0.14958032871287852
2025-05-06,0.956216631545085,0.1505214150644361
2025-05-07,0.9527547905100149,0.15244341073533707
2025-05-08,0.9517395437314716,0.15342023556614764
2025-05-09,0.9517397669767742,0.15344193786176888
2025-05-12,0.9452297431146608,0.14840994231543284
2025-05-13,0.9438733049485587,0.142555079655088
2025-05-14,0.9438858903206314,0.14233103777818104
2025-05-15,0.9437977998767025,0.14460938239660426
2025-05-16,0.9428330046759177,0.1465947054848487
2025-05-19,0.940982968503304,0.1488314408296322
2025-05-20,0.9406054379520661,0.14833756128728184
2025-05-21,0.9389764209181786,0.15229193384368928
2025-05-22,0.938642182762654,0.15225117627961837
2025-05-23,0.9391173321164035,0.15260741672003791
2025-05-27,0.9416114323670338,0.15961161234987373
2025-05-28,0.9417720667289087,0.16082980199668193
2025-05-29,0.9416466138507936,0.16145755301324308
2025-05-30,0.9416068931939282,0.16084798923269222
2025-06-02,0.9424778524950647,0.1584326475364013
2025-06-03,0.9378475382819025,0.1612293090317448
2025-06-04,0.9386516421296575,0.15824943264632574
2025-06-05,0.9369515514815617,0.15933269219528473
2025-06-06,0.9360046698893171,0.16081124726633825
2025-06-09,0.9339520253302671,0.1636579000092337
2025-06-10,0.9330276579760587,0.1628148674618012
2025-06-11,0.9324887384978604,0.16675433856503208
2025-06-12,0.9327522925144782,0.168777471194411
2025-06-13,0.9317174796784851,0.1581908191119271
2025-06-16,0.9293587428083093,0.15095300704012773
2025-06-17,0.9280906338298132,0.14493408648657238
2025-06-18,0.9282533303673897,0.14493663571014911
2025-06-20,0.9274674461352755,0.1446673260766695
2025-06-23,0.9297219060870058,0.14512354114374196
2025-06-24,0.9291157526373133,0.1386997938417536
2025-06-25,0.9294030374342598,0.13891759041898072
2025-06-26,0.9296675222741912,0.13907173902357917
2025-06-27,0.9286561740018985,0.13964451256991775
2025-06-30,0.928447086247208,0.14068496378948414
2025-07-01,0.9287916637189625,0.14047390263714943
2025-07-02,0.9269719632662957,0.13949809025698645
2025-07-03,0.9276294341634217,0.13929786259117172
2025-07-07,0.9264274691250601,0.13639923714214097
2025-07-08,0.9266017906152936,0.13679887596834958
2025-07-09,0.9266541010353114,0.13761791036049098
2025-07-10,0.9263922333378057,0.13773946265425058
2025-07-11,0.9253514663772231,0.13686153510942328
2025-07-14,0.9240213472747248,0.1373671997493064
2025-07-15,0.9196862107577529,0.13815933125103322
2025-07-16,0.9203936976350697,0.13752718015686607
2025-07-17,0.9214568320750449,0.13679414944896814
2025-07-18,0.9247913840853683,0.13530689050446512
2025-07-21,0.9248368283478327,0.1418852225918636
2025-07-22,0.9250889493158462,0.1413334954583384
2025-07-23,0.9237783238910043,0.1446897268057763
2025-07-24,0.9228093801699535,0.14511276263835216
2025-07-25,0.9230803805684793,0.14687372865053647
2025-07-28,0.9146770790737883,0.166051778879648
2025-07-29,0.9123883605484641,0.167387090850345
2025-07-30,0.9107756607836118,0.166107467565724
2025-07-31,0.9067447405253556,0.16556145725078927
2025-08-01,0.9071160683634043,0.1666535937091722
2025-08-04,0.9188668289083212,0.1661088796428922
2025-08-05,0.9247673655882941,0.17134188038319784
2025-08-06,0.9218354034967632,0.17605993060480796
2025-08-07,0.9180065864945699,0.17646990413655977
2025-08-08,0.9169243706306544,0.17641895468383306
2025-08-11,0.917788062888397,0.17970027372765232
2025-08-12,0.9254158002527926,0.1816972998991306
2025-08-13,0.9234008358215705,0.1837873482892797
2025-08-14,0.9233195067946506,0.18466526779972062
2025-08-15,0.9228405753946614,0.18355358509700775
2025-08-18,0.9226765270347972,0.18305084907915725
2025-08-19,0.9264844467030123,0.1858239211758984
2025-08-20,0.9273539548001423,0.184740587898241
2025-08-21,0.9276807920810999,0.18529124311890402
2025-08-22,0.9242709256062779,0.18319046648645593
2025-08-25,0.9252996442439377,0.1832160501291052
2025-08-26,0.9213512371947027,0.18709099253250858
2025-08-27,0.9246767422789806,0.18873231593276074
2025-08-28,0.924296254800797,0.18972780990412982
2025-08-29,0.9242904102678937,0.18958927489305133
2025-09-02,0.9235243429415786,0.19074989503103637
2025-09-03,0.9230926679141042,0.18994876337528302
2025-09-04,0.9223347438142999,0.19318312118542197
2025-09-05,0.9253163664464018,0.19750645298254002
2025-09-08,0.9255386752611813,0.1980617611920053
2025-09-09,0.9255947255889558,0.19697117563951327
2025-09-10,0.9256828033584592,0.1985531164193433
2025-09-11,0.9242834402727064,0.19711592090950344
2025-09-12,0.9216298604624833,0.19765222665250817
2025-09-15,0.9193278896560544,0.2008353919419869
2025-09-16,0.919481208877958,0.20045129291027328
2025-09-17,0.9190715928230766,0.2001717993664785
2025-09-18,0.9177645611924458,0.20009420410347262
2025-09-19,0.9189939360367014,0.19999999458763695
2025-09-22,0.9172610036458849,0.20136641965229596
2025-09-23,0.9172789645482814,0.20034346711306797
2025-09-24,0.9162883556628543,0.20142317950114838
2025-09-25,0.9167257050635462,0.2011800108556358
2025-09-26,0.917776023511901,0.20217907252811415
2025-09-29,0.9188213515681734,0.20265390385091914
2025-09-30,0.9196534494799756,0.20369583473981548
2025-10-01,0.919359581086936,0.20401807598919094
2025-10-02,0.9191274926981665,0.203743363594879
2025-10-03,0.9152677803498678,0.2145108598741061
2025-10-06,0.9166712681860086,0.21612359731749078
2025-10-07,0.9173846158355259,0.21725207443909947
2025-10-08,0.9194967988002718,0.21878149316018655
2025-10-09,0.9177028442748143,0.2207752317037091
2025-10-10,0.9144778540144212,0.2191180243307507
2025-10-13,0.9105421399406607,0.2178147165182128
2025-10-14,0.9103973759122233,0.2169330198471331
2025-10-15,0.9110673443107061,0.2138959626336284
2025-10-16,0.9105473330637113,0.21422392291441386
2025-10-17,0.9115791246152674,0.21304154230819627
2025-10-20,0.911814259692028,0.21703587720946307
2025-10-21,0.9118309912891085,0.2174530842151051
2025-10-22,0.9097369489083335,0.2176639152500282
2025-10-23,0.9090177516324497,0.21839543829716113
2025-10-24,0.9096049093967762,0.21450893242425037
2025-10-27,0.9111951456450257,0.2127779132895966
2025-10-28,0.911892717489686,0.21342911762996317
2025-10-29,0.9122369197498285,0.2133330206934288
2025-10-30,0.9188413218233795,0.21081197977833696
2025-10-31,0.9168800547789118,0.21151351960202802
2025-11-03,0.9172343686261197,0.21133408183397584
2025-11-04,0.8933422713122816,0.21453894190815467
2025-11-05,0.8910827464671626,0.21240727996338887
2025-11-06,0.8940097688047812,0.21410592519335964
2025-11-07,0.8954959686547359,0.2122279834083539
2025-11-10,0.9013071504610675,0.2030574164000015
2025-11-11,0.9004123123443449,0.20353274818370137
2025-11-12,0.9015310600043867,0.20119180770583608
2025-11-13,0.9024353955025559,0.19957351776224713
2025-11-14,0.9037754278309882,0.1982921691391377
2025-11-17,0.9030182607760637,0.1939317473475627
2025-11-18,0.9093329386682291,0.18546806026104012
2025-11-19,0.9020328245333636,0.1828075415618693
2025-11-20,0.903159842525914,0.1836848968541442
2025-11-21,0.8971489971128046,0.17863261557740276
2025-11-24,0.8927156469203071,0.16894041960633804
2025-11-25,0.8935133172033612,0.16732934224174345
2025-11-26,0.8948026577360342,0.16787355260909567
2025-11-28,0.8958408345260805,0.17246547480027835
2025-12-01,0.8950276636117963,0.17737835666492538
2025-12-02,0.8942596184606246,0.17871441095489796
2025-12-03,0.8917486509634689,0.17900952077388155
2025-12-04,0.891121348152808,0.17962986777344686
2025-12-05,0.8912288534316386,0.1799299841371832
2025-12-08,0.8877635504810583,0.17667192782490893
2025-12-09,0.8888835603641232,0.17662508928601353
2025-12-10,0.8833659729789831,0.17756196474032934
2025-12-11,0.8861660225852688,0.1773307742907882
2025-12-12,0.8859922600946397,0.1739769014349941
2025-12-15,0.8853369717758648,0.1772604063780757
2025-12-16,0.8860847687366,0.17594041973049537
2025-12-17,0.8829510152801808,0.1767116160916334
2025-12-18,0.8842067747777378,0.17523679806251308
2025-12-19,0.884775583165066,0.17660154158519248
2025-12-22,0.8751405554490578,0.1710456951113406
2025-12-23,0.8752283260862392,0.170524584403931
2025-12-24,0.8780433365764372,0.1661369737741998
2025-12-26,0.8793233075273608,0.1672532238346397
2025-12-29,0.8791924508050845,0.16530062852905658
2025-12-30,0.8790021185106147,0.16544525410341393
2025-12-31,0.8769481383955817,0.16704783198346446
