Date,MSFT_price,LMT_price,MSFT_return,LMT_return,Mkt-RF,SMB,HML,RF,MSFT_excess_return,LMT_excess_return
2016-09-01,51.3474117890597,189.408409922856,0.002262443438913131,0.0026340700498030944,0.0003,0.0012,-0.0051,0.0,0.002262443438913131,0.0026340700498030944
2016-09-02,51.4187400221406,189.182932976599,0.0013891300573030119,-0.00119042732236041,0.0053,0.004,0.0036,0.0,0.0013891300573030119,-0.00119042732236041
2016-09-06,51.3652438473299,188.934130829005,-0.0010404022888865772,-0.0013151405556481865,0.0027,0.0009,-0.0055,0.0,-0.0010404022888865772,-0.0013151405556481865
2016-09-07,51.4098239930054,187.666794889699,0.0008679048776252252,-0.006707818930042908,0.0009,0.0063,0.0002,0.0,0.0008679048776252252,-0.006707818930042908
2016-09-08,51.2047553228981,187.868946634619,-0.0039889004509177095,0.0010771844056847169,-0.0018,-0.0001,0.0059,0.0,-0.0039889004509177095,0.0010771844056847169
2016-09-09,50.1169997684155,184.999946870179,-0.021243252655406608,-0.015271282539417341,-0.0246,-0.0056999999999999,0.0043,0.0,-0.021243252655406608,-0.015271282539417341
2016-09-12,50.8659462157641,185.668602641837,0.014943960149437885,0.0036143565604762617,0.0144,0.0001,-0.0044,0.0,0.014943960149437885,0.0036143565604762617
2016-09-13,50.4023127007388,184.587868313227,-0.009114811568797898,-0.005820770519260998,-0.0148,-0.0024,-0.0043,0.0,-0.009114811568797898,-0.005820770519260998
2016-09-14,50.161579914091,184.587868313227,-0.0047762250132674655,0.0,-0.0008,0.0012,-0.0081,0.0,-0.0047762250132674655,0.0
2016-09-15,50.9907706236556,185.894079588094,0.016530394596516063,0.007076365780715799,0.0107,0.003,-0.0032,0.0,0.016530394596516063,0.007076365780715799
2016-09-16,51.0442667984662,184.618968581676,0.0010491344640666256,-0.006859341670500729,-0.0036,0.0032,-0.0044,0.0,0.0010491344640666256,-0.006859341670500729
2016-09-19,50.7589538661429,187.285816601197,-0.005589519650654795,0.01444514634660199,0.0005,0.0043,0.0015,0.0,-0.005589519650654795,0.01444514634660199
2016-09-20,50.6519615165217,186.974813916704,-0.002107851747759626,-0.0016605778811070726,-0.0001,-0.0024,-0.004,0.0,-0.002107851747759626,-0.0016605778811070726
2016-09-21,51.4989842843565,189.571686332214,0.01672240802675562,0.013888888888890172,0.0112,0.0015,0.0033,0.0,0.01672240802675562,0.013888888888890172
2016-09-22,51.5524804591671,191.748705123659,0.0010387811634344768,0.011483881551962893,0.0069999999999999,0.0086,-0.0006,0.0,0.0010387811634344768,0.011483881551962893
2016-09-23,51.2047553228981,191.1422498889,-0.0067450709097192085,-0.0031627605222568356,-0.0059,-0.001,-0.002,0.0,-0.0067450709097192085,-0.0031627605222568356
2016-09-26,50.7322057787376,190.901222808418,-0.009228626153578778,-0.0012609827530130069,-0.0088,-0.0022,-0.0036,0.0,-0.009228626153578778,-0.0012609827530130069
2016-09-27,51.6683888379234,191.103374553338,0.018453427065025618,0.0010589337351856187,0.0064,-0.0007,-0.0049,0.0,0.018453427065025618,0.0010589337351856187
2016-09-28,51.7397170710043,191.072274284889,0.001380500431407805,-0.00016274055087561745,0.0056,0.002,0.011,0.0,0.001380500431407805,-0.00016274055087561745
2016-09-29,51.1780072354928,188.420976399593,-0.010856453558504064,-0.013875890132248658,-0.0098,-0.004,0.005,0.0,-0.010856453558504064,-0.013875890132248658
2016-09-30,51.3563278181948,186.383908816169,0.0034843205574899283,-0.010811256911777756,0.0088,0.0038,0.0034,0.0,0.0034843205574899283,-0.010811256911777756
2016-10-03,51.195839293763,187.052564587827,-0.003124999999998823,0.003587518771899445,-0.0026,-0.0002,-0.0014,0.0,-0.003124999999998823,0.003587518771899445
2016-10-04,51.0353507693311,184.346841232745,-0.0031347962382453076,-0.014465042813201157,-0.0045,0.0003,0.0014,0.0,-0.0031347962382453076,-0.014465042813201157
2016-10-05,51.3919919347352,183.95808787713,0.006988120195666747,-0.0021088148460551848,0.0058,0.0029,0.008,0.0,0.006988120195666747,-0.0021088148460551848
2016-10-06,51.4811522260863,182.496375260017,0.0017349063150602362,-0.007945900253590987,-0.0006,-0.0025,0.0028,0.0,0.0017349063150602362,-0.007945900253590987
2016-10-07,51.5346484008969,181.571142273653,0.00103914097679203,-0.005069870483979444,-0.0038,-0.0051,0.002,0.0,0.00103914097679203,-0.005069870483979444
2016-10-10,51.7486331001394,181.384540662957,0.004152249134948605,-0.0010277052198899295,0.0052,0.0056,0.0005,0.0,0.004152249134948605,-0.0010277052198899295
2016-10-11,50.9907706236556,180.264930998785,-0.014645072363887457,-0.006172574906769035,-0.013,-0.0059,0.0043,0.0,-0.014645072363887457,-0.006172574906769035
2016-10-12,50.9194423905748,180.459307676593,-0.0013988459520889451,0.0010782833728726349,0.0006,-0.0024,0.0034,0.0,-0.0013988459520889451,0.0010782833728726349
